Response Time,Age,Gender,Country,Education,Job Title,Int Age
1416,25-29,Man,Other,Master’s degree,Machine Learning Engineer,25
297,18-21,Man,India,Bachelor’s degree,Student,18
775,25-29,Man,Bangladesh,Master’s degree,Machine Learning Engineer,25
390,30-34,Man,South Korea,No formal education past high school,Software Engineer,30
745,25-29,Man,Poland,Master’s degree,Data Scientist,25
22091,18-21,Man,India,Bachelor’s degree,Student,18
833,35-39,Man,South Africa,Master’s degree,Student,35
480,18-21,Man,Egypt,Bachelor’s degree,Student,18
253,35-39,Man,Singapore,Master’s degree,Business Analyst,35
177,22-24,Man,India,Bachelor’s degree,Student,22
1556,40-44,Woman,South Africa,Doctoral degree,Other,40
487,30-34,Man,Germany,Doctoral degree,Research Scientist,30
836,25-29,Man,Other,Bachelor’s degree,Statistician,25
2770,18-21,Woman,India,Bachelor’s degree,Student,18
185,18-21,Man,Mexico,Bachelor’s degree,Research Scientist,18
256,18-21,Man,Other,Bachelor’s degree,Student,18
603020,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,22
1027,25-29,Man,India,Bachelor’s degree,Currently not employed,25
11779,45-49,Man,Poland,Master’s degree,Data Analyst,45
605,30-34,Man,India,Master’s degree,Data Analyst,30
1035,22-24,Woman,Indonesia,Bachelor’s degree,Currently not employed,22
1842,40-44,Man,India,Master’s degree,Other,40
603,18-21,Man,Colombia,Bachelor’s degree,Student,18
178,25-29,Man,United States of America,Doctoral degree,Student,25
1002,22-24,Man,India,Bachelor’s degree,Data Scientist,22
235,18-21,Man,India,Master’s degree,Business Analyst,18
443,22-24,Man,Other,Bachelor’s degree,Student,22
760,22-24,Woman,Thailand,Master’s degree,Software Engineer,22
398,22-24,Man,India,Bachelor’s degree,Student,22
582,25-29,Woman,India,Bachelor’s degree,Software Engineer,25
624,25-29,Man,Netherlands,Master’s degree,Other,25
336,18-21,Woman,India,Master’s degree,Student,18
654,40-44,Man,India,Master’s degree,Other,40
3580,55-59,Man,Belarus,Master’s degree,Currently not employed,55
309,18-21,Man,India,No formal education past high school,Student,18
573,22-24,Man,China,Master’s degree,Data Analyst,22
308,22-24,Man,India,Bachelor’s degree,Student,22
779,25-29,Man,Poland,Master’s degree,Data Scientist,25
288,30-34,Woman,United States of America,Master’s degree,Currently not employed,30
1463,40-44,Man,Ghana,Doctoral degree,Other,40
566,22-24,Man,Pakistan,Bachelor’s degree,Data Scientist,22
1179,18-21,Man,Turkey,Bachelor’s degree,Machine Learning Engineer,18
1128,55-59,Man,Mexico,Bachelor’s degree,Business Analyst,55
633,22-24,Man,Bangladesh,Bachelor’s degree,Student,22
649,35-39,Woman,India,Master’s degree,Developer Relations/Advocacy,35
989,30-34,Man,Russia,No formal education past high school,Data Analyst,30
6214,45-49,Man,Portugal,Doctoral degree,Software Engineer,45
1119,35-39,Man,India,Master’s degree,Data Scientist,35
1155,25-29,Man,India,Master’s degree,Machine Learning Engineer,25
4432,50-54,Man,Chile,Bachelor’s degree,Data Scientist,50
149,30-34,Man,Indonesia,I prefer not to answer,Data Analyst,30
572,25-29,Man,India,Master’s degree,Student,25
982,25-29,Man,Nigeria,Master’s degree,Currently not employed,25
64299,35-39,Woman,Nigeria,Bachelor’s degree,Product Manager,35
1004,30-34,Man,Turkey,Master’s degree,Data Scientist,30
170,25-29,Man,Other,Bachelor’s degree,Currently not employed,25
430,22-24,Man,India,Bachelor’s degree,Data Scientist,22
691,18-21,Nonbinary,United States of America,Some college/university study without earning a bachelor’s degree,Student,18
985,45-49,Man,Brazil,Doctoral degree,Research Scientist,45
145,22-24,Man,China,Master’s degree,Student,22
78096,22-24,Man,Romania,Master’s degree,Data Scientist,22
2709,25-29,Man,India,Master’s degree,Data Scientist,25
5504,60-69,Man,Japan,Master’s degree,Software Engineer,60
811,22-24,Man,South Korea,Some college/university study without earning a bachelor’s degree,Data Scientist,22
278,50-54,Man,Spain,Doctoral degree,Research Scientist,50
985,25-29,Man,India,Bachelor’s degree,Data Scientist,25
315,30-34,Man,United States of America,Master’s degree,Currently not employed,30
1050,35-39,Woman,Chile,Doctoral degree,Data Scientist,35
226,22-24,Man,India,Master’s degree,Software Engineer,22
396,22-24,Man,United States of America,Master’s degree,Student,22
719,18-21,Man,Japan,Bachelor’s degree,Student,18
757,18-21,Man,India,Bachelor’s degree,Student,18
471,40-44,Man,Brazil,Master’s degree,Other,40
2223,50-54,Man,Portugal,Professional doctorate,Data Analyst,50
653,25-29,Man,Ecuador,Some college/university study without earning a bachelor’s degree,Student,25
42691,70+,Man,Other,Bachelor’s degree,Other,70
667,60-69,Man,United States of America,Doctoral degree,Other,60
675,30-34,Man,Belgium,Master’s degree,Machine Learning Engineer,30
1170,40-44,Man,United Arab Emirates,Master’s degree,Data Scientist,40
1012,35-39,Man,Other,Doctoral degree,Research Scientist,35
638,22-24,Man,India,Master’s degree,Software Engineer,22
594,18-21,Woman,India,Bachelor’s degree,Student,18
908,25-29,Man,India,Master’s degree,Data Scientist,25
866,55-59,Man,India,Master’s degree,Other,55
790,22-24,Man,China,Master’s degree,Student,22
415,25-29,Man,Japan,Doctoral degree,Other,25
1742,60-69,Man,Israel,Master’s degree,Data Scientist,60
769,22-24,Man,India,Bachelor’s degree,Data Analyst,22
857,22-24,Man,India,Bachelor’s degree,Student,22
413,18-21,Man,Morocco,Master’s degree,Student,18
898,25-29,Man,India,Bachelor’s degree,Software Engineer,25
11427,35-39,Man,South Africa,Master’s degree,Data Analyst,35
267,22-24,Man,Norway,Doctoral degree,Student,22
673,25-29,Man,Egypt,Bachelor’s degree,Data Engineer,25
578,18-21,Man,Tunisia,Master’s degree,Software Engineer,18
836,40-44,Man,India,Bachelor’s degree,Business Analyst,40
588,40-44,Man,United States of America,Bachelor’s degree,Other,40
625,22-24,Man,India,Master’s degree,Student,22
565,22-24,Woman,"Iran, Islamic Republic of...",Doctoral degree,Data Scientist,22
480,30-34,Man,India,Bachelor’s degree,Software Engineer,30
421,40-44,Woman,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Other,40
1019,50-54,Man,Japan,Doctoral degree,Research Scientist,50
7105,55-59,Man,Brazil,Doctoral degree,Other,55
679,18-21,Man,India,Bachelor’s degree,Student,18
131,25-29,Man,Other,No formal education past high school,Data Engineer,25
1188,25-29,Man,Japan,Bachelor’s degree,Currently not employed,25
630,22-24,Man,India,Bachelor’s degree,Data Analyst,22
518,30-34,Man,United States of America,Master’s degree,Machine Learning Engineer,30
421,40-44,Man,Taiwan,Some college/university study without earning a bachelor’s degree,Data Analyst,40
391,18-21,Woman,Viet Nam,Bachelor’s degree,Data Scientist,18
351,35-39,Man,South Korea,Bachelor’s degree,Data Analyst,35
712,25-29,Man,Other,Master’s degree,Data Scientist,25
869,50-54,Man,Brazil,Some college/university study without earning a bachelor’s degree,Software Engineer,50
604,60-69,Woman,Other,Doctoral degree,Research Scientist,60
460,22-24,Man,India,Bachelor’s degree,Other,22
526,30-34,Woman,Bangladesh,Master’s degree,Currently not employed,30
450,22-24,Man,Tunisia,Master’s degree,Statistician,22
539,25-29,Man,Viet Nam,No formal education past high school,Software Engineer,25
930,18-21,Man,India,Master’s degree,Data Scientist,18
745,18-21,Man,India,Master’s degree,Data Analyst,18
358,18-21,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Machine Learning Engineer,18
289,25-29,Man,India,Master’s degree,Student,25
515,60-69,Man,Brazil,Master’s degree,Program/Project Manager,60
423,25-29,Man,Brazil,Bachelor’s degree,Student,25
502,25-29,Man,Russia,Master’s degree,Machine Learning Engineer,25
1523,25-29,Man,United States of America,Master’s degree,Other,25
911,30-34,Woman,Other,Bachelor’s degree,Data Analyst,30
452,50-54,Man,United States of America,Bachelor’s degree,Business Analyst,50
608,22-24,Man,India,Bachelor’s degree,Data Engineer,22
867,35-39,Man,Nigeria,Master’s degree,Other,35
189,45-49,Man,Hong Kong (S.A.R.),Doctoral degree,Business Analyst,45
752,22-24,Man,Greece,Bachelor’s degree,Machine Learning Engineer,22
855,60-69,Man,Other,Master’s degree,Program/Project Manager,60
526,30-34,Man,Singapore,Doctoral degree,Data Scientist,30
2314,18-21,Nonbinary,I do not wish to disclose my location,Bachelor’s degree,Student,18
452,18-21,Man,Indonesia,Master’s degree,Research Scientist,18
2549,35-39,Man,United States of America,Bachelor’s degree,Software Engineer,35
843,45-49,Man,India,Bachelor’s degree,Currently not employed,45
804,25-29,Man,France,Master’s degree,Machine Learning Engineer,25
457,25-29,Man,Kenya,Master’s degree,Data Scientist,25
359,30-34,Woman,United States of America,Bachelor’s degree,Other,30
889,30-34,Woman,Other,Master’s degree,Student,30
1281,45-49,Man,India,Master’s degree,Data Scientist,45
389,30-34,Woman,United States of America,Master’s degree,Data Scientist,30
361,30-34,Man,Japan,Master’s degree,Software Engineer,30
783,40-44,Man,Singapore,Doctoral degree,Data Analyst,40
684,22-24,Man,India,Bachelor’s degree,Data Scientist,22
260,18-21,Woman,India,Bachelor’s degree,Student,18
297,22-24,Man,Other,No formal education past high school,Currently not employed,22
1168,22-24,Woman,India,Bachelor’s degree,Data Analyst,22
446,45-49,Man,Poland,Doctoral degree,Research Scientist,45
570,25-29,Man,Brazil,Doctoral degree,Student,25
520,45-49,Man,United States of America,Master’s degree,Software Engineer,45
671,25-29,Man,Japan,Master’s degree,Program/Project Manager,25
846,40-44,Man,India,Master’s degree,Currently not employed,40
267,25-29,Man,Colombia,Some college/university study without earning a bachelor’s degree,Student,25
739,18-21,Man,India,Master’s degree,Student,18
477,18-21,Man,India,Bachelor’s degree,Data Scientist,18
374,25-29,Man,South Korea,Master’s degree,Machine Learning Engineer,25
542,22-24,Man,India,Master’s degree,Data Analyst,22
417,18-21,Woman,India,Bachelor’s degree,Student,18
250,30-34,Woman,Canada,Doctoral degree,Student,30
464,22-24,Man,Peru,Some college/university study without earning a bachelor’s degree,Statistician,22
820,25-29,Woman,India,Bachelor’s degree,Currently not employed,25
763,22-24,Man,India,Master’s degree,Data Scientist,22
2660,55-59,Man,Israel,Master’s degree,Data Scientist,55
51592,30-34,Woman,Russia,Master’s degree,Other,30
385,18-21,Man,India,Bachelor’s degree,Student,18
562,40-44,Man,Italy,Master’s degree,Statistician,40
869,35-39,Man,India,Bachelor’s degree,Data Analyst,35
626,25-29,Man,Pakistan,Master’s degree,Currently not employed,25
1172,18-21,Man,India,Bachelor’s degree,Student,18
674,35-39,Man,United States of America,Master’s degree,Data Scientist,35
653,25-29,Man,France,Master’s degree,Data Scientist,25
503,30-34,Woman,Chile,Bachelor’s degree,Student,30
689,45-49,Man,Singapore,Bachelor’s degree,Data Analyst,45
537,35-39,Man,Poland,No formal education past high school,Currently not employed,35
600,18-21,Man,India,Bachelor’s degree,Student,18
203,18-21,Man,Indonesia,Bachelor’s degree,Machine Learning Engineer,18
761,50-54,Man,Turkey,Bachelor’s degree,Machine Learning Engineer,50
344,30-34,Man,Ukraine,Master’s degree,Data Analyst,30
901,45-49,Man,Morocco,Master’s degree,Other,45
3270,22-24,Man,Israel,Bachelor’s degree,Data Scientist,22
1535,18-21,Man,Other,Bachelor’s degree,Student,18
469,30-34,Woman,Australia,Bachelor’s degree,Data Analyst,30
1962,22-24,Man,India,Master’s degree,Student,22
789580,25-29,Man,Nigeria,Master’s degree,Data Scientist,25
710,25-29,Man,India,Master’s degree,Data Scientist,25
1170,60-69,Man,United States of America,Professional doctorate,Data Scientist,60
617,30-34,Man,Turkey,Master’s degree,Student,30
1292,25-29,Woman,India,Bachelor’s degree,Business Analyst,25
2769,22-24,Woman,India,Bachelor’s degree,Software Engineer,22
787,25-29,Man,India,Master’s degree,Data Analyst,25
1269073,25-29,Man,Indonesia,Master’s degree,Software Engineer,25
237,25-29,Prefer not to say,China,Some college/university study without earning a bachelor’s degree,Student,25
523,22-24,Man,China,Master’s degree,Machine Learning Engineer,22
573,18-21,Man,Poland,Bachelor’s degree,Student,18
1543,55-59,Man,Brazil,Master’s degree,Currently not employed,55
498,30-34,Man,India,Master’s degree,Data Engineer,30
317,18-21,Man,India,Bachelor’s degree,Student,18
710,45-49,Man,India,Master’s degree,Data Scientist,45
334,25-29,Man,India,Bachelor’s degree,Other,25
405,25-29,Man,India,Master’s degree,Data Scientist,25
2653,45-49,Man,Egypt,Bachelor’s degree,Software Engineer,45
539,25-29,Man,India,Master’s degree,Machine Learning Engineer,25
269,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,18
448,22-24,Man,Japan,Master’s degree,Student,22
5246,30-34,Woman,Russia,Master’s degree,Data Scientist,30
349,18-21,Man,India,Bachelor’s degree,Machine Learning Engineer,18
4220,40-44,Woman,Russia,No formal education past high school,Product Manager,40
2993,25-29,Man,Kenya,Bachelor’s degree,Data Analyst,25
837,50-54,Man,France,Master’s degree,Currently not employed,50
1124,60-69,Prefer not to say,United States of America,I prefer not to answer,Data Analyst,60
2551,50-54,Woman,Indonesia,Doctoral degree,Machine Learning Engineer,50
4005,22-24,Man,Peru,Some college/university study without earning a bachelor’s degree,Data Engineer,22
922,30-34,Woman,India,Master’s degree,Data Analyst,30
2633,30-34,Man,India,Bachelor’s degree,Machine Learning Engineer,30
572,18-21,Man,India,Bachelor’s degree,Student,18
1405,22-24,Man,Peru,Bachelor’s degree,Currently not employed,22
355,18-21,Man,Portugal,Master’s degree,Student,18
720,55-59,Man,United States of America,Doctoral degree,Other,55
534,40-44,Man,Spain,Master’s degree,Software Engineer,40
421,25-29,Man,China,Master’s degree,Machine Learning Engineer,25
536,22-24,Man,Russia,Master’s degree,Software Engineer,22
645,22-24,Man,Kenya,Master’s degree,Business Analyst,22
579,18-21,Woman,United States of America,Bachelor’s degree,Student,18
1125,45-49,Woman,India,Doctoral degree,Data Scientist,45
679,18-21,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Student,18
1166,35-39,Man,India,Master’s degree,Data Analyst,35
423,35-39,Man,Japan,Bachelor’s degree,Currently not employed,35
777,25-29,Man,India,Bachelor’s degree,Other,25
2279,25-29,Man,Brazil,Bachelor’s degree,Student,25
544,25-29,Man,Nigeria,Bachelor’s degree,Software Engineer,25
602,35-39,Man,Germany,Doctoral degree,Statistician,35
772,18-21,Man,Pakistan,Some college/university study without earning a bachelor’s degree,Data Scientist,18
258,18-21,Woman,India,Master’s degree,Other,18
756,50-54,Man,India,Bachelor’s degree,Other,50
24613,25-29,Woman,South Korea,Bachelor’s degree,Data Engineer,25
1077,18-21,Man,India,Bachelor’s degree,Student,18
447,25-29,Prefer not to say,United States of America,Master’s degree,Student,25
798,40-44,Man,Nigeria,Master’s degree,Machine Learning Engineer,40
490,45-49,Man,Other,Master’s degree,Data Scientist,45
1002,25-29,Man,Egypt,No formal education past high school,Data Analyst,25
2053,18-21,Man,India,Bachelor’s degree,Student,18
482,18-21,Man,Colombia,Some college/university study without earning a bachelor’s degree,Student,18
875,22-24,Man,Turkey,Master’s degree,Data Analyst,22
304,18-21,Man,Viet Nam,Some college/university study without earning a bachelor’s degree,Data Scientist,18
888,22-24,Man,Canada,Bachelor’s degree,Data Analyst,22
1284,40-44,Man,India,Master’s degree,Data Scientist,40
605,30-34,Man,Kazakhstan,Bachelor’s degree,Currently not employed,30
