,Response Time,Age,Gender,Country,Education,Job Title,Experience,Investment,Compensation,Salary,Avg. Investment
20876,431,22-24,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,1-3 years,$0 ($USD),"40,000-49,999",45000.0,0
20877,548,60-69,Man,Russia,Bachelor’s degree,Software Engineer,20+ years,$0 ($USD),"1,000-1,999",1500.0,0
20878,881,22-24,Prefer not to say,India,Master’s degree,Data Scientist,3-5 years,"$10,000-$99,999","5,000-7,499",65000.0,50000
20879,399,30-34,Man,Indonesia,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,< 1 years,$1-$99,$0-999,500.0,50
20880,494,45-49,Man,United States of America,Master’s degree,Data Scientist,20+ years,"$100,000 or more ($USD)","125,000-149,999",132000.0,100000
20881,491,35-39,Man,Brazil,Doctoral degree,Program/Project Manager,10-20 years,"$10,000-$99,999","40,000-49,999",45000.0,50000
20882,544,35-39,Man,Malaysia,Doctoral degree,Student,3-5 years,0,0,0.0,0
20883,408,30-34,Man,India,Some college/university study without earning a bachelor’s degree,Product Manager,3-5 years,$0 ($USD),"100,000-124,999",120000.0,0
20884,576,25-29,Man,Russia,Bachelor’s degree,Data Scientist,< 1 years,0,"10,000-14,999",12000.0,0
20885,431,18-21,Man,China,Bachelor’s degree,Data Analyst,1-3 years,"$1000-$9,999","3,000-3,999",3500.0,5000
20886,4689,22-24,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
20887,794,25-29,Man,Other,Professional doctorate,Program/Project Manager,1-3 years,$100-$999,$0-999,500.0,500
20888,731,22-24,Man,Nigeria,Bachelor’s degree,Data Scientist,< 1 years,$0 ($USD),$0-999,500.0,0
20889,405,22-24,Man,Thailand,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
20890,826,25-29,Woman,Egypt,Master’s degree,Data Scientist,1-3 years,$0 ($USD),$0-999,500.0,0
20891,16241,35-39,Woman,Portugal,Master’s degree,Business Analyst,3-5 years,$0 ($USD),"25,000-29,999",27000.0,0
20892,2920,40-44,Man,Indonesia,Master’s degree,Data Analyst,1-3 years,$100-$999,"15,000-19,999",17000.0,500
20893,164,18-21,Man,India,Bachelor’s degree,Software Engineer,1-3 years,0,0,0.0,0
20894,654,22-24,Man,India,Bachelor’s degree,Data Analyst,< 1 years,"$1000-$9,999","3,000-3,999",3500.0,5000
20895,753,35-39,Man,Pakistan,Master’s degree,Data Scientist,1-3 years,$0 ($USD),"2,000-2,999",25000.0,0
20896,708,18-21,Woman,India,No formal education past high school,Student,1-3 years,0,0,0.0,0
20897,788,22-24,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
20898,621,50-54,Man,India,Bachelor’s degree,Product Manager,20+ years,"$10,000-$99,999","50,000-59,999",55000.0,50000
20899,3642,40-44,Woman,United States of America,Master’s degree,Student,< 1 years,0,0,0.0,0
20900,586,18-21,Man,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
20901,232,18-21,Woman,India,Bachelor’s degree,Data Analyst,1-3 years,0,0,0.0,0
20902,569,40-44,Man,Germany,Master’s degree,Currently not employed,1-3 years,0,0,0.0,0
20903,880,18-21,Man,China,Bachelor’s degree,Student,3-5 years,0,0,0.0,0
20904,378,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
20905,255,22-24,Man,Turkey,Some college/university study without earning a bachelor’s degree,DBA/Database Engineer,1-3 years,$0 ($USD),$0-999,500.0,0
20906,274,18-21,Man,Argentina,Bachelor’s degree,Student,5-10 years,0,0,0.0,0
20907,408,22-24,Man,India,Bachelor’s degree,Data Scientist,< 1 years,0,$0-999,500.0,0
20908,469,18-21,Man,"Iran, Islamic Republic of...",Bachelor’s degree,Student,< 1 years,0,0,0.0,0
20909,1002,25-29,Man,Pakistan,Master’s degree,Data Scientist,3-5 years,$1-$99,"1,000-1,999",1500.0,50
20910,1469,22-24,Man,Pakistan,Master’s degree,Other,1-3 years,$1-$99,$0-999,500.0,50
20911,792,70+,Man,United States of America,Bachelor’s degree,Statistician,20+ years,$0 ($USD),$0-999,500.0,0
20912,122,22-24,Man,South Korea,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
20913,243,18-21,Man,Taiwan,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer,1-3 years,$0 ($USD),$0-999,500.0,0
20914,796,40-44,Woman,United States of America,Doctoral degree,Research Scientist,10-20 years,$0 ($USD),"3,000-3,999",3500.0,0
20915,8502,25-29,Man,India,I prefer not to answer,Data Analyst,10-20 years,$0 ($USD),"2,000-2,999",25000.0,0
20916,366,22-24,Woman,India,Master’s degree,Student,3-5 years,0,0,0.0,0
20917,460,35-39,Man,Brazil,No formal education past high school,Currently not employed,< 1 years,0,0,0.0,0
20918,173,22-24,Woman,India,Bachelor’s degree,Software Engineer,1-3 years,0,0,0.0,0
20919,1426,40-44,Woman,India,Bachelor’s degree,Software Engineer,10-20 years,$1-$99,"30,000-39,999",35000.0,50
20920,241,35-39,Man,Colombia,Bachelor’s degree,Data Engineer,< 1 years,0,0,0.0,0
20921,744,22-24,Woman,India,Bachelor’s degree,Software Engineer,5-10 years,$100-$999,"20,000-24,999",23000.0,500
20922,420,25-29,Man,India,Master’s degree,Student,3-5 years,0,0,0.0,0
20923,1406,50-54,Man,Indonesia,Master’s degree,Data Scientist,20+ years,"$100,000 or more ($USD)","$500,000-999,999",725000.0,100000
20924,318,22-24,Woman,China,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
20925,572,22-24,Man,United States of America,Master’s degree,Student,3-5 years,0,0,0.0,0
20926,495,40-44,Man,India,Doctoral degree,Other,5-10 years,"$1000-$9,999","90,000-99,999",95000.0,5000
20927,261,30-34,Woman,Russia,Master’s degree,Software Engineer,5-10 years,0,0,0.0,0
20928,315,18-21,Man,South Africa,Bachelor’s degree,Student,3-5 years,0,0,0.0,0
20929,374,25-29,Man,Japan,Master’s degree,Machine Learning Engineer,3-5 years,0,0,0.0,0
20930,163656,22-24,Man,Russia,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
20931,256,22-24,Man,India,Master’s degree,Student,< 1 years,0,0,0.0,0
20932,450,40-44,Man,Colombia,Master’s degree,Currently not employed,1-3 years,0,0,0.0,0
20933,731,55-59,Man,United States of America,Doctoral degree,Research Scientist,20+ years,"$10,000-$99,999","125,000-149,999",132000.0,50000
20934,553,35-39,Man,Spain,No formal education past high school,Software Engineer,5-10 years,$1-$99,"50,000-59,999",55000.0,50
20935,557636,45-49,Man,Peru,Master’s degree,Research Scientist,3-5 years,$1-$99,"1,000-1,999",1500.0,50
20936,191,18-21,Man,India,Bachelor’s degree,Software Engineer,1-3 years,0,0,0.0,0
20937,88453,18-21,Man,Egypt,Bachelor’s degree,Data Analyst,1-3 years,0,0,0.0,0
20938,1214,25-29,Man,Japan,Master’s degree,Research Scientist,1-3 years,$0 ($USD),$0-999,500.0,0
20939,2599,22-24,Man,South Korea,Master’s degree,Student,3-5 years,0,0,0.0,0
20940,661,18-21,Man,India,Bachelor’s degree,Data Analyst,1-3 years,$100-$999,$0-999,500.0,500
20941,741,35-39,Man,United Kingdom of Great Britain and Northern Ireland,No formal education past high school,Business Analyst,< 1 years,$1-$99,"30,000-39,999",35000.0,50
20942,755,25-29,Man,India,Bachelor’s degree,Data Scientist,1-3 years,$100-$999,"15,000-19,999",17000.0,500
20943,569,30-34,Woman,Australia,Master’s degree,Data Scientist,10-20 years,"$1000-$9,999","125,000-149,999",132000.0,5000
20944,485,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Research Scientist,1-3 years,$1-$99,"40,000-49,999",45000.0,50
20945,746,18-21,Man,India,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
20946,380,25-29,Man,Portugal,Master’s degree,Data Scientist,1-3 years,$0 ($USD),"20,000-24,999",23000.0,0
20947,819,70+,Man,Japan,Doctoral degree,Research Scientist,20+ years,"$1000-$9,999",$0-999,500.0,5000
20948,526,25-29,Woman,Indonesia,Doctoral degree,Statistician,3-5 years,$1-$99,"4,000-4,999",4500.0,50
20949,988,45-49,Man,Brazil,No formal education past high school,Student,1-3 years,0,0,0.0,0
20950,1195,22-24,Woman,United States of America,Master’s degree,Software Engineer,3-5 years,$100-$999,$0-999,500.0,500
20951,643,30-34,Man,Turkey,Master’s degree,Data Scientist,1-3 years,$1-$99,"7,500-9,999",8500.0,50
20952,684,18-21,Woman,Pakistan,Bachelor’s degree,Student,< 1 years,0,0,0.0,0
20953,667,35-39,Woman,India,Master’s degree,Other,10-20 years,$0 ($USD),$0-999,500.0,0
20954,1126,30-34,Man,Netherlands,Master’s degree,Data Engineer,5-10 years,"$10,000-$99,999","100,000-124,999",120000.0,50000
20955,1085,55-59,Man,United States of America,Doctoral degree,Data Scientist,3-5 years,"$100,000 or more ($USD)","300,000-499,999",500000.0,100000
20956,423,18-21,Man,Thailand,Bachelor’s degree,Other,< 1 years,$1-$99,$0-999,500.0,50
20957,509,30-34,Man,Belarus,Bachelor’s degree,Data Scientist,1-3 years,$100-$999,"15,000-19,999",17000.0,500
20958,511,30-34,Woman,United States of America,Master’s degree,Currently not employed,< 1 years,0,0,0.0,0
20959,1044,35-39,Man,India,Master’s degree,Data Scientist,3-5 years,$0 ($USD),"10,000-14,999",12000.0,0
20960,160,22-24,Woman,India,Bachelor’s degree,Data Analyst,< 1 years,0,0,0.0,0
20961,435,30-34,Man,India,Master’s degree,Data Scientist,3-5 years,$1-$99,"10,000-14,999",12000.0,50
20962,945,22-24,Man,Greece,Master’s degree,Student,< 1 years,0,0,0.0,0
20963,716,50-54,Woman,Other,Professional doctorate,Research Scientist,10-20 years,$100-$999,"25,000-29,999",27000.0,500
20964,935,35-39,Man,Russia,Some college/university study without earning a bachelor’s degree,Other,I have never written code,$0 ($USD),"25,000-29,999",27000.0,0
20965,203,22-24,Woman,Pakistan,I prefer not to answer,Research Scientist,I have never written code,$0 ($USD),$0-999,500.0,0
20966,528,25-29,Man,France,Master’s degree,Other,< 1 years,$0 ($USD),"50,000-59,999",55000.0,0
20967,502056,55-59,Man,Other,Doctoral degree,Software Engineer,20+ years,$100-$999,"50,000-59,999",55000.0,500
20968,481,22-24,Woman,India,Master’s degree,Software Engineer,< 1 years,$1-$99,"4,000-4,999",4500.0,50
20969,560,30-34,Man,United States of America,Master’s degree,Machine Learning Engineer,5-10 years,$1-$99,"200,000-249,999",225000.0,50
20970,426310,22-24,Nonbinary,Ireland,Master’s degree,Software Engineer,5-10 years,$1-$99,$0-999,500.0,50
20971,891,25-29,Woman,Other,Master’s degree,Data Analyst,1-3 years,$0 ($USD),$0-999,500.0,0
20972,928,25-29,Man,Taiwan,Master’s degree,Machine Learning Engineer,3-5 years,"$1000-$9,999","20,000-24,999",23000.0,5000
20973,271,18-21,Man,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
20974,804,22-24,Man,Netherlands,Bachelor’s degree,Data Scientist,1-3 years,0,0,0.0,0
20975,486,22-24,Man,Egypt,Some college/university study without earning a bachelor’s degree,Student,3-5 years,0,0,0.0,0
20976,7732,30-34,Man,India,Master’s degree,Data Scientist,5-10 years,"$10,000-$99,999","10,000-14,999",12000.0,50000
20977,225,18-21,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Student,< 1 years,0,0,0.0,0
20978,157,22-24,Man,India,Master’s degree,Student,3-5 years,0,0,0.0,0
20979,676,25-29,Woman,Indonesia,Bachelor’s degree,Data Analyst,1-3 years,$100-$999,$0-999,500.0,500
20980,219,30-34,Woman,United States of America,Master’s degree,Currently not employed,< 1 years,0,0,0.0,0
20981,1023,25-29,Man,Russia,Bachelor’s degree,Data Scientist,3-5 years,"$1000-$9,999","25,000-29,999",27000.0,5000
20982,700,45-49,Man,Greece,Master’s degree,Currently not employed,3-5 years,0,0,0.0,0
20983,353,22-24,Man,Indonesia,Bachelor’s degree,Data Engineer,1-3 years,$100-$999,$0-999,500.0,500
20984,1191,50-54,Man,Russia,I prefer not to answer,Program/Project Manager,10-20 years,"$1000-$9,999",$0-999,500.0,5000
20985,1381,70+,Man,Italy,Master’s degree,Data Scientist,5-10 years,"$1000-$9,999",$0-999,500.0,5000
20986,1592,40-44,Man,Egypt,Bachelor’s degree,Currently not employed,< 1 years,0,0,0.0,0
20987,314,18-21,Man,United States of America,Some college/university study without earning a bachelor’s degree,Research Scientist,1-3 years,"$10,000-$99,999","$500,000-999,999",725000.0,50000
20988,450,25-29,Man,"Iran, Islamic Republic of...",Bachelor’s degree,Business Analyst,5-10 years,"$10,000-$99,999","100,000-124,999",120000.0,50000
20989,686,60-69,Man,United States of America,Master’s degree,Business Analyst,I have never written code,"$1000-$9,999","40,000-49,999",45000.0,5000
20990,140,45-49,Man,I do not wish to disclose my location,Some college/university study without earning a bachelor’s degree,Student,I have never written code,0,0,0.0,0
20991,1142,25-29,Man,Japan,No formal education past high school,Software Engineer,5-10 years,$100-$999,"4,000-4,999",4500.0,500
20992,751,55-59,Man,United States of America,Master’s degree,Program/Project Manager,10-20 years,"$1000-$9,999","125,000-149,999",132000.0,5000
20993,2561,35-39,Man,Morocco,Doctoral degree,Research Scientist,< 1 years,$1-$99,$0-999,500.0,50
20994,303,30-34,Man,Other,Master’s degree,Software Engineer,5-10 years,0,0,0.0,0
20995,908,22-24,Man,Russia,Master’s degree,Machine Learning Engineer,5-10 years,$0 ($USD),"7,500-9,999",8500.0,0
20996,446,18-21,Man,China,Some college/university study without earning a bachelor’s degree,Student,1-3 years,0,0,0.0,0
20997,527,18-21,Man,Italy,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
20998,313,35-39,Man,India,Master’s degree,Data Engineer,5-10 years,0,0,0.0,0
20999,534599,25-29,Man,Nigeria,Master’s degree,Student,3-5 years,0,0,0.0,0
21000,2552,35-39,Man,Kenya,Bachelor’s degree,Other,1-3 years,$0 ($USD),"20,000-24,999",23000.0,0
21001,856,22-24,Man,China,Master’s degree,Data Analyst,1-3 years,"$100,000 or more ($USD)","40,000-49,999",45000.0,100000
21002,436,40-44,Woman,Israel,Master’s degree,Program/Project Manager,5-10 years,$0 ($USD),"20,000-24,999",23000.0,0
21003,718,25-29,Man,India,Bachelor’s degree,Software Engineer,1-3 years,$1-$99,"4,000-4,999",4500.0,50
21004,968,40-44,Man,Poland,Master’s degree,Data Scientist,3-5 years,"$1000-$9,999","30,000-39,999",35000.0,5000
21005,481,18-21,Man,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
21006,1298,25-29,Woman,India,Master’s degree,Currently not employed,< 1 years,0,0,0.0,0
21007,425,55-59,Woman,India,Master’s degree,Program/Project Manager,10-20 years,"$10,000-$99,999","200,000-249,999",225000.0,50000
21008,499,25-29,Man,India,Master’s degree,Currently not employed,< 1 years,0,0,0.0,0
21009,1141,18-21,Woman,Egypt,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
21010,1797,18-21,Woman,India,Bachelor’s degree,Machine Learning Engineer,1-3 years,$0 ($USD),$0-999,500.0,0
21011,971,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Business Analyst,< 1 years,$0 ($USD),"30,000-39,999",35000.0,0
21012,987,30-34,Man,Japan,No formal education past high school,Data Analyst,< 1 years,$1-$99,"4,000-4,999",4500.0,50
21013,1146,40-44,Man,Peru,Master’s degree,Other,20+ years,"$1000-$9,999","90,000-99,999",95000.0,5000
21014,725,40-44,Prefer not to say,Other,Master’s degree,Software Engineer,20+ years,$100-$999,"40,000-49,999",45000.0,500
21015,1911,18-21,Man,China,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
21016,599,25-29,Man,France,Master’s degree,Data Scientist,3-5 years,"$100,000 or more ($USD)","40,000-49,999",45000.0,100000
21017,1186,30-34,Woman,India,Master’s degree,Data Engineer,5-10 years,"$1000-$9,999","25,000-29,999",27000.0,5000
21018,410,18-21,Man,Japan,No formal education past high school,Student,< 1 years,0,0,0.0,0
21019,1644,30-34,Man,Japan,Master’s degree,Software Engineer,5-10 years,0,"70,000-79,999",75000.0,0
21020,931,40-44,Man,United States of America,Doctoral degree,Other,10-20 years,"$100,000 or more ($USD)","200,000-249,999",225000.0,100000
21021,670,35-39,Woman,Russia,Bachelor’s degree,Data Scientist,< 1 years,$0 ($USD),$0-999,500.0,0
21022,486,18-21,Man,Portugal,Some college/university study without earning a bachelor’s degree,Student,1-3 years,0,0,0.0,0
21023,5986,35-39,Man,Kenya,Master’s degree,Business Analyst,< 1 years,$100-$999,"20,000-24,999",23000.0,500
21024,530,25-29,Prefer not to say,India,I prefer not to answer,Currently not employed,< 1 years,0,0,0.0,0
21025,642,35-39,Man,Egypt,Master’s degree,Product Manager,10-20 years,$0 ($USD),"15,000-19,999",17000.0,0
21026,203,30-34,Woman,Germany,Master’s degree,Software Engineer,1-3 years,0,0,0.0,0
21027,935,18-21,Man,Pakistan,Bachelor’s degree,Software Engineer,< 1 years,$0 ($USD),"1,000-1,999",1500.0,0
21028,179,22-24,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Other,3-5 years,0,0,0.0,0
21029,1063,22-24,Man,India,Bachelor’s degree,Data Scientist,3-5 years,"$100,000 or more ($USD)","40,000-49,999",45000.0,100000
21030,465,18-21,Man,India,Bachelor’s degree,Data Scientist,3-5 years,$0 ($USD),$0-999,500.0,0
21031,677,18-21,Woman,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
21032,1962,30-34,Man,Turkey,Master’s degree,Student,< 1 years,0,0,0.0,0
21033,425,22-24,Man,India,Master’s degree,Student,3-5 years,0,0,0.0,0
21034,497,40-44,Man,Mexico,Doctoral degree,Data Analyst,3-5 years,0,0,0.0,0
21035,206,25-29,Man,India,Bachelor’s degree,Currently not employed,1-3 years,0,0,0.0,0
21036,221,18-21,Man,India,Master’s degree,Student,3-5 years,0,0,0.0,0
21037,440,35-39,Man,United States of America,Master’s degree,Data Scientist,10-20 years,"$100,000 or more ($USD)","300,000-499,999",500000.0,100000
21038,113727,30-34,Man,Russia,Doctoral degree,Business Analyst,3-5 years,$100-$999,"15,000-19,999",17000.0,500
21039,479,22-24,Man,Japan,Master’s degree,Student,3-5 years,0,0,0.0,0
21040,830,25-29,Man,India,Master’s degree,Data Scientist,3-5 years,$0 ($USD),"1,000-1,999",1500.0,0
21041,593,25-29,Man,India,Bachelor’s degree,Software Engineer,1-3 years,"$1000-$9,999",$0-999,500.0,5000
21042,1526,25-29,Man,China,Bachelor’s degree,Machine Learning Engineer,5-10 years,$100-$999,"40,000-49,999",45000.0,500
21043,379,30-34,Man,United States of America,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
21044,575,18-21,Man,India,Bachelor’s degree,Student,1-3 years,0,0,0.0,0
21045,822,40-44,Woman,Japan,Master’s degree,Data Scientist,1-3 years,$0 ($USD),$0-999,500.0,0
21046,257,50-54,Man,United States of America,Bachelor’s degree,Other,I have never written code,$0 ($USD),"70,000-79,999",75000.0,0
21047,183,18-21,Man,China,Master’s degree,Student,3-5 years,0,0,0.0,0
21048,17214,40-44,Man,India,Bachelor’s degree,Other,20+ years,$0 ($USD),"200,000-249,999",225000.0,0
21049,1383,35-39,Man,Morocco,Professional doctorate,Machine Learning Engineer,5-10 years,"$1000-$9,999","1,000-1,999",1500.0,5000
21050,475,25-29,Man,United States of America,Master’s degree,Data Analyst,3-5 years,$100-$999,"60,000-69,999",65000.0,500
21051,460,22-24,Woman,India,Master’s degree,Data Analyst,1-3 years,$100-$999,"3,000-3,999",3500.0,500
21052,610,22-24,Man,India,Master’s degree,Data Scientist,< 1 years,$0 ($USD),"10,000-14,999",12000.0,0
21053,26524,30-34,Man,Brazil,Some college/university study without earning a bachelor’s degree,Data Scientist,< 1 years,$0 ($USD),$0-999,500.0,0
21054,722,22-24,Prefer not to say,South Korea,Master’s degree,Student,5-10 years,0,0,0.0,0
