Response Time,Age,Gender,Country,Education,Job Title
666,30-34,Man,Spain,Master’s degree,Program/Project Manager
630,35-39,Man,Japan,No formal education past high school,Data Engineer
1193,50-54,Woman,Spain,Bachelor’s degree,Currently not employed
1040,18-21,Man,Egypt,Some college/university study without earning a bachelor’s degree,Data Scientist
619,22-24,Man,"Iran, Islamic Republic of...",Master’s degree,Machine Learning Engineer
435,35-39,Man,Viet Nam,I prefer not to answer,Business Analyst
487,25-29,Man,India,Master’s degree,Data Scientist
627,55-59,Man,Ireland,Master’s degree,Other
510,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student
160,22-24,Woman,United States of America,Master’s degree,Data Analyst
403,22-24,Woman,Egypt,Bachelor’s degree,Currently not employed
316,22-24,Man,India,Master’s degree,Data Scientist
418,18-21,Man,India,Bachelor’s degree,Machine Learning Engineer
282,22-24,Woman,Hong Kong (S.A.R.),Master’s degree,Data Scientist
850,30-34,Man,Kenya,Master’s degree,Data Analyst
356,25-29,Nonbinary,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Currently not employed
963,40-44,Woman,Netherlands,Some college/university study without earning a bachelor’s degree,Business Analyst
5575,22-24,Man,India,Master’s degree,Student
6247,30-34,Man,Argentina,Some college/university study without earning a bachelor’s degree,Data Analyst
836,18-21,Woman,India,Bachelor’s degree,Software Engineer
509,60-69,Man,France,Master’s degree,Program/Project Manager
413,18-21,Man,India,Bachelor’s degree,Student
758,22-24,Man,Russia,Master’s degree,Machine Learning Engineer
164,18-21,Man,United States of America,Bachelor’s degree,Student
212,18-21,Man,China,No formal education past high school,Student
644,35-39,Man,Brazil,Master’s degree,Data Scientist
1635,18-21,Man,Sri Lanka,Bachelor’s degree,Student
4038,18-21,Man,India,Bachelor’s degree,Student
681,25-29,Man,United States of America,Bachelor’s degree,Currently not employed
284,18-21,Man,India,Bachelor’s degree,Data Scientist
3162,40-44,Man,Spain,Doctoral degree,Program/Project Manager
940,30-34,Woman,India,Master’s degree,Machine Learning Engineer
481,25-29,Man,China,Master’s degree,Software Engineer
840,70+,Man,United States of America,Bachelor’s degree,Other
272,22-24,Man,China,Master’s degree,Data Analyst
619,30-34,Man,Japan,Master’s degree,Software Engineer
299,30-34,Woman,Germany,Master’s degree,Student
399,18-21,Man,India,Bachelor’s degree,Student
463,22-24,Man,Turkey,Master’s degree,Data Analyst
776,50-54,Woman,Thailand,No formal education past high school,Developer Relations/Advocacy
1228,40-44,Man,India,Master’s degree,Product Manager
1476,18-21,Man,India,Bachelor’s degree,Student
877,18-21,Woman,India,Bachelor’s degree,Software Engineer
26136,45-49,Man,Indonesia,Doctoral degree,Data Scientist
14095,18-21,Man,India,Bachelor’s degree,Student
435,18-21,Woman,India,Bachelor’s degree,Student
1030,25-29,Man,Kazakhstan,Master’s degree,Program/Project Manager
573,18-21,Man,India,Bachelor’s degree,Student
240,50-54,Man,India,I prefer not to answer,Business Analyst
752,22-24,Man,China,Master’s degree,Student
1026,45-49,Man,Japan,Master’s degree,Software Engineer
1167,22-24,Woman,Nigeria,Bachelor’s degree,Data Scientist
676,35-39,Man,United States of America,Doctoral degree,Data Analyst
3102,50-54,Man,Russia,Bachelor’s degree,Other
852,45-49,Man,Singapore,Bachelor’s degree,Software Engineer
690,25-29,Man,United Arab Emirates,Bachelor’s degree,Machine Learning Engineer
475,60-69,Man,United States of America,Professional doctorate,Business Analyst
1800,25-29,Man,Brazil,Master’s degree,Student
662,40-44,Man,Japan,No formal education past high school,Currently not employed
204,18-21,Man,China,Some college/university study without earning a bachelor’s degree,Student
54143,35-39,Man,Nigeria,Master’s degree,Data Scientist
809,22-24,Man,Thailand,Bachelor’s degree,Data Analyst
212,25-29,Man,Pakistan,Bachelor’s degree,Student
235,25-29,Man,India,Bachelor’s degree,Student
515,45-49,Man,Russia,Master’s degree,Currently not employed
1526,40-44,Man,Nigeria,Doctoral degree,Research Scientist
620,22-24,Man,Other,Master’s degree,Machine Learning Engineer
146,18-21,Man,India,Bachelor’s degree,Student
1766,22-24,Man,India,Bachelor’s degree,Other
768,25-29,Man,Indonesia,Master’s degree,DBA/Database Engineer
850,40-44,Woman,Canada,Bachelor’s degree,Software Engineer
878,50-54,Man,Brazil,Bachelor’s degree,Software Engineer
2085,25-29,Man,Other,Master’s degree,Machine Learning Engineer
1202,35-39,Man,South Africa,No formal education past high school,Currently not employed
1061,45-49,Man,Germany,Master’s degree,Other
11603,40-44,Woman,Peru,Master’s degree,Data Engineer
713,60-69,Man,Taiwan,Doctoral degree,Research Scientist
649,25-29,Woman,South Korea,Bachelor’s degree,Student
308,22-24,Man,Egypt,Bachelor’s degree,Machine Learning Engineer
506,25-29,Woman,Poland,Master’s degree,Data Analyst
670,25-29,Man,Italy,Bachelor’s degree,Program/Project Manager
449,22-24,Man,France,Master’s degree,Machine Learning Engineer
807,22-24,Man,India,Bachelor’s degree,Data Analyst
541,35-39,Man,Mexico,Doctoral degree,Software Engineer
1417,25-29,Man,Other,Some college/university study without earning a bachelor’s degree,Student
536,18-21,Man,India,Bachelor’s degree,Student
367,25-29,Man,United States of America,Master’s degree,Data Scientist
828,35-39,Woman,Germany,Doctoral degree,Student
171,18-21,Woman,India,Bachelor’s degree,Student
1227,22-24,Woman,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Student
807,35-39,Woman,Egypt,Doctoral degree,Research Scientist
69002,40-44,Man,Canada,Master’s degree,Student
209,25-29,Man,United States of America,Doctoral degree,Student
406,18-21,Man,Pakistan,Bachelor’s degree,Student
241,22-24,Man,Japan,Master’s degree,Student
11109,30-34,Man,Other,Master’s degree,Data Scientist
1067,25-29,Man,Nigeria,Master’s degree,Machine Learning Engineer
421,40-44,Man,Other,Master’s degree,Software Engineer
1223,30-34,Woman,India,Master’s degree,Data Scientist
546,30-34,Man,Bangladesh,Bachelor’s degree,Business Analyst
568,22-24,Man,Germany,Master’s degree,Student
1644,50-54,Man,Brazil,Master’s degree,Data Scientist
969,30-34,Man,Japan,Bachelor’s degree,DBA/Database Engineer
1974,18-21,Woman,Indonesia,Some college/university study without earning a bachelor’s degree,Data Scientist
694,25-29,Man,Sri Lanka,Bachelor’s degree,Data Scientist
344,25-29,Man,India,Master’s degree,Software Engineer
895,35-39,Man,Nigeria,Master’s degree,Data Analyst
497,25-29,Woman,United States of America,Some college/university study without earning a bachelor’s degree,Data Engineer
1420,18-21,Man,Brazil,Bachelor’s degree,Data Analyst
312,18-21,Man,Netherlands,Bachelor’s degree,Student
484,30-34,Woman,United States of America,Some college/university study without earning a bachelor’s degree,Currently not employed
1724,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Scientist
501,25-29,Man,India,Master’s degree,Data Scientist
1738,30-34,Man,India,Bachelor’s degree,Data Engineer
3253,22-24,Man,Bangladesh,Master’s degree,Software Engineer
834,45-49,Man,Belarus,No formal education past high school,Data Analyst
644,22-24,Man,Brazil,Bachelor’s degree,Data Analyst
176,18-21,Woman,Australia,Bachelor’s degree,Student
1441,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Machine Learning Engineer
404,22-24,Man,France,Master’s degree,Data Scientist
34171,22-24,Man,Kenya,Master’s degree,Student
2058,22-24,Man,Nigeria,Bachelor’s degree,Machine Learning Engineer
813,40-44,Man,India,Professional doctorate,Product Manager
719,18-21,Man,Viet Nam,Bachelor’s degree,Data Scientist
2084,22-24,Man,Mexico,Master’s degree,Software Engineer
852,30-34,Man,Thailand,Bachelor’s degree,Software Engineer
1683,40-44,Man,Mexico,Doctoral degree,Research Scientist
826,25-29,Man,Russia,Master’s degree,Other
261,22-24,Woman,Italy,Master’s degree,Student
579,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist
556,18-21,Woman,India,Bachelor’s degree,Student
1042,25-29,Man,China,Master’s degree,Machine Learning Engineer
491,22-24,Man,Peru,Bachelor’s degree,Student
474,18-21,Man,India,Bachelor’s degree,Data Analyst
1820803,18-21,Man,India,Bachelor’s degree,Student
665,25-29,Man,India,Master’s degree,Software Engineer
198,22-24,Woman,India,Master’s degree,Statistician
642,22-24,Man,India,Bachelor’s degree,DBA/Database Engineer
1141,25-29,Woman,China,Bachelor’s degree,Software Engineer
863,55-59,Man,Turkey,Bachelor’s degree,Program/Project Manager
536,50-54,Man,Spain,Master’s degree,Research Scientist
305,30-34,Woman,South Korea,Bachelor’s degree,Currently not employed
847,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Software Engineer
436,22-24,Man,India,Bachelor’s degree,Machine Learning Engineer
273,18-21,Woman,India,Bachelor’s degree,Student
444,35-39,Man,Singapore,Some college/university study without earning a bachelor’s degree,Student
427,18-21,Woman,Netherlands,Bachelor’s degree,Student
865,25-29,Man,Portugal,Doctoral degree,Research Scientist
369,30-34,Man,United States of America,Bachelor’s degree,Other
1338,35-39,Man,Nigeria,Bachelor’s degree,Other
876,45-49,Man,Spain,Doctoral degree,Data Scientist
752,22-24,Woman,Poland,Bachelor’s degree,Student
387,18-21,Man,India,Bachelor’s degree,Data Scientist
2715,25-29,Man,China,Master’s degree,Business Analyst
2400,22-24,Woman,India,Master’s degree,Data Scientist
239,18-21,Man,India,Bachelor’s degree,Student
591,45-49,Man,United States of America,Doctoral degree,Other
423,25-29,Woman,Turkey,Master’s degree,Data Scientist
278,18-21,Man,India,Master’s degree,Business Analyst
951,45-49,Man,United States of America,Master’s degree,Other
396,40-44,Man,United States of America,Master’s degree,Machine Learning Engineer
602,22-24,Man,Other,Doctoral degree,Student
538,45-49,Woman,Spain,Bachelor’s degree,Currently not employed
1052,22-24,Man,South Africa,Master’s degree,Student
513,18-21,Woman,India,I prefer not to answer,Student
732,55-59,Man,Japan,Doctoral degree,Research Scientist
3749,22-24,Man,Bangladesh,Bachelor’s degree,Machine Learning Engineer
41697,22-24,Man,United States of America,Master’s degree,Other
878,30-34,Man,"Iran, Islamic Republic of...",Master’s degree,Student
1835,22-24,Man,Russia,Bachelor’s degree,Other
632,30-34,Man,Indonesia,I prefer not to answer,Software Engineer
888,18-21,Man,India,Bachelor’s degree,Student
804,25-29,Man,Japan,No formal education past high school,Currently not employed
446,25-29,Man,Australia,Master’s degree,Machine Learning Engineer
745,22-24,Man,Pakistan,Master’s degree,Student
20250,25-29,Woman,India,Bachelor’s degree,Data Analyst
502916,18-21,Man,Viet Nam,Master’s degree,Data Scientist
252,25-29,Man,Italy,Bachelor’s degree,Data Scientist
270,60-69,Woman,United States of America,Doctoral degree,Currently not employed
850,45-49,Man,Australia,Master’s degree,Data Analyst
787,18-21,Man,India,Bachelor’s degree,Student
603,25-29,Woman,India,Doctoral degree,Research Scientist
93288,18-21,Man,Turkey,Some college/university study without earning a bachelor’s degree,Data Scientist
3138,18-21,Man,Viet Nam,Bachelor’s degree,Machine Learning Engineer
184,18-21,Man,China,Some college/university study without earning a bachelor’s degree,Student
633,18-21,Man,India,Bachelor’s degree,Student
422,22-24,Man,India,Some college/university study without earning a bachelor’s degree,Student
158,18-21,Man,India,Bachelor’s degree,Software Engineer
367,40-44,Man,India,I prefer not to answer,Student
511,22-24,Man,India,Bachelor’s degree,Software Engineer
1336,22-24,Man,Russia,Master’s degree,Research Scientist
476,18-21,Man,India,Bachelor’s degree,Student
1167,35-39,Man,Mexico,Master’s degree,Other
3116,22-24,Man,India,Bachelor’s degree,Student
802,22-24,Man,India,Bachelor’s degree,Software Engineer
651,25-29,Man,Sri Lanka,Bachelor’s degree,Data Scientist
798,70+,Man,United States of America,Some college/university study without earning a bachelor’s degree,Data Analyst
598,45-49,Man,Greece,Bachelor’s degree,Program/Project Manager
307,22-24,Man,Pakistan,Bachelor’s degree,Student
1113,60-69,Man,France,Master’s degree,Other
574,18-21,Man,India,Bachelor’s degree,Data Scientist
1161,25-29,Man,Nigeria,Master’s degree,Student
719,22-24,Woman,India,Master’s degree,Student
873868,45-49,Man,Switzerland,Doctoral degree,Data Scientist
643,22-24,Man,India,Bachelor’s degree,Currently not employed
479,50-54,Woman,Italy,Doctoral degree,Statistician
699,35-39,Man,United States of America,Master’s degree,DBA/Database Engineer
634,22-24,Man,Russia,Master’s degree,Business Analyst
628,22-24,Man,India,Master’s degree,Machine Learning Engineer
645,18-21,Man,India,Bachelor’s degree,Student
705,50-54,Man,Germany,Bachelor’s degree,Software Engineer
47455,18-21,Woman,India,Bachelor’s degree,Student
366,18-21,Man,Viet Nam,I prefer not to answer,Student
653,22-24,Man,China,Master’s degree,Student
457,30-34,Man,Singapore,Master’s degree,Business Analyst
560,25-29,Woman,United States of America,Some college/university study without earning a bachelor’s degree,Student
777,25-29,Woman,Taiwan,Master’s degree,Machine Learning Engineer
917,30-34,Woman,Singapore,Bachelor’s degree,Developer Relations/Advocacy
635,22-24,Man,India,Bachelor’s degree,Student
2191,18-21,Man,India,Bachelor’s degree,Student
992,30-34,Woman,South Africa,Bachelor’s degree,Business Analyst
744,30-34,Man,India,Master’s degree,Data Scientist
889,45-49,Man,India,Master’s degree,Student
1379,35-39,Man,Ethiopia,Doctoral degree,Student
689,18-21,Woman,Taiwan,Some college/university study without earning a bachelor’s degree,Student
503,22-24,Man,Other,Master’s degree,Student
2161880,35-39,Man,Nigeria,Bachelor’s degree,Currently not employed
966,22-24,Woman,India,Bachelor’s degree,Software Engineer
886,25-29,Man,Other,Master’s degree,Other
475,18-21,Man,India,Bachelor’s degree,Student
343,22-24,Man,Japan,Master’s degree,Student
479,40-44,Woman,India,Bachelor’s degree,Data Analyst
263798,25-29,Man,South Korea,Master’s degree,Data Scientist
1019,25-29,Woman,Ukraine,I prefer not to answer,Data Analyst
520,35-39,Man,Other,Master’s degree,Program/Project Manager
523,22-24,Man,Viet Nam,Master’s degree,Currently not employed
735,30-34,Man,Japan,Master’s degree,Other
686,25-29,Man,Sri Lanka,Bachelor’s degree,Data Engineer
657,25-29,Man,Other,Bachelor’s degree,Currently not employed
167,40-44,Man,India,Master’s degree,Data Scientist
1862,35-39,Man,"Iran, Islamic Republic of...",Master’s degree,Data Scientist
817,40-44,Man,United States of America,Doctoral degree,Research Scientist
